"Long","Lat","SiteNum","Name","State","First","Last","PercComp","Elev","Dist","Years","loc","scale","shape","distToGdr","inlandGdr"
150.05,-26.36,"035029","GILIGULGUL","QLD",1925,2016,0.99,318,283.2,91.08,57.5442865606792,22.4406571269952,0.0851381290869321,142.004142593624,TRUE
150.17,-26.07,"035050","LYNWAY","QLD",1909,1988,0.93,272,255.98,74.4,59.0245635627756,20.596180315494,0.100587583956713,130.35798968059,TRUE
153.1,-27.95,"040000","ABBOTSFORD","QLD",1909,1974,0.98,48,31.09,64.68,76.1492536891661,35.0405724509074,-0.0565749145209591,70.2153540102859,FALSE
152.62,-26.37,"040003","AMAMOOR FORESTRY","QLD",1921,2004,0.95,107,45.71,79.8,87.408663419707,32.7446293296104,0.215332565594252,112.182649070125,FALSE
152.71,-27.63,"040004","AMBERLEY AMO","QLD",1941,2016,0.98,24,50.3,74.48,69.9533599068129,28.4840593586163,0.0146430040669004,49.506987023494,FALSE
152.9,-26.8,"040007","BALD KNOB","QLD",1927,1983,0.98,488,23.7,55.86,137.204725654579,48.8569713244653,0.286391728994853,99.993793695935,FALSE
152.08,-26.32,"040010","BARAMBAH","QLD",1896,1953,0.87,335,98.58,50.46,59.6338169841546,19.9672817142096,0.045587729654967,60.5136261477819,FALSE
153.01,-28.02,"040014","BEAUDESERT CRYNA","QLD",1887,2014,0.93,106,41.32,119.04,67.4259036213116,23.0940947628437,0.282098985358347,60.2560717585183,FALSE
153.19,-28.15,"040015","BEECHMONT BINNA BURRA ROAD","QLD",1919,2003,0.96,520,28.41,81.6,103.758275087503,51.2511646649058,-0.0293026219448317,74.144818820162,FALSE
153.18,-27.72,"040016","BEENLEIGH POST OFFICE","QLD",1871,1967,0.91,12,16.86,88.27,94.6954031523617,39.367299428858,0.131522796818241,84.8527624818089,FALSE
152.98,-26.86,"040017","BEERWAH FOREST","QLD",1930,2004,0.96,30,15.24,72,116.284832861463,49.0656686653619,0.164000558886317,101.958139170276,FALSE
152.15,-26.9,"040019","BENARKIN FOREST STATION","QLD",1925,1988,0.95,442,96.1,60.8,66.4861198412041,22.9405673029545,-0.035631168673803,40.3400878230686,FALSE
152.1,-26.89,"040020","BLACKBUTT POST OFFICE","QLD",1900,2016,0.84,445,101.1,98.28,63.6662417194904,20.891484523988,0.130926822144794,39.5306419494843,FALSE
152.69,-27.99,"040024","BOONAH STARK AVE","QLD",1898,2011,0.92,96,71.38,104.88,70.4563132960583,22.3212494668295,0.0895335489649809,30.069945028329,FALSE
152.05,-26.08,"040025","BOONARA","QLD",1886,1981,0.84,274,97.61,80.64,57.5591903139823,19.5357582645639,0.391959202342451,57.6244725139651,FALSE
152.43,-26.19,"040029","WIDGEE STATION HILL","QLD",1936,2005,0.84,127,63.08,58.8,77.5898035463152,25.5063905050669,0.194843071436486,95.5367794199572,FALSE
153.05,-26.69,"040031","BUDERIM POST OFFICE","QLD",1892,1995,0.86,168,7.82,89.44,131.950158924894,50.590927522629,-0.131005441149651,119.27245834713,FALSE
153.01,-27.14,"040035","BURPENGARY ULMANN RD","QLD",1898,2000,0.8,20,8.84,82.4,90.9288306066591,35.360996764756,0.151679574393153,90.0685200087223,FALSE
152.5,-27.15,"040037","CABOONBAH","QLD",1894,1985,0.67,52,55.88,61.64,66.7491087374004,21.7807231805221,-0.0335823357846862,44.5127414695744,FALSE
152.95,-27.09,"040038","CABOOLTURE POST OFFICE","QLD",1870,1999,0.86,4,16.79,111.8,90.0257471013532,39.8210283968259,0.236607692463415,86.5332601914538,FALSE
153.15,-26.8,"040040","CALOUNDRA SIGNAL STATION","QLD",1899,1992,0.69,46,0.9,64.86,99.9238079930028,39.811181333329,0.115767306337443,119.616362170762,FALSE
153.17,-28.01,"040042","CANUNGRA FINCH ROAD","QLD",1915,2016,0.96,100,25.76,97.92,90.5912730494936,42.6111669814312,0.263671803249812,76.0111402478353,FALSE
153.08,-28.25,"040044","DARLINGTON","QLD",1917,1974,0.98,238,41.13,56.84,76.3485001003128,33.1733682296897,0.322263248510714,62.5551034332812,FALSE
152.9,-26.25,"040045","CENTRAL KIN KIN","QLD",1909,1964,0.98,82,16.48,54.88,108.7402665788,46.2546232132115,0.0969398926666553,142.325547950073,FALSE
152.72,-26.73,"040051","CONONDALE TOWNSHIP","QLD",1933,2016,0.79,140,39.14,66.36,77.789128708345,29.7518340155421,0.358798812782472,91.9933514144984,FALSE
152.9,-26.55,"040053","COOLOOLABIN FORESTRY","QLD",1928,1976,0.97,159,17.68,47.53,122.513615097122,51.3289376002605,0.0740853831598985,118.626210243834,FALSE
152.9,-26.55,"040054","ROCKY VALE","QLD",1915,1972,0.97,150,17.68,56.26,120.157277844295,49.9326146685614,0.102199014098006,118.626210243834,FALSE
152.5,-27.39,"040056","COOMINYA POST OFFICE","QLD",1916,2015,0.96,81,57.87,96,62.1649348370202,19.187856601616,0.209131921322721,34.8650784684562,FALSE
152.91,-26.18,"040057","COMO","QLD",1937,2012,0.97,108,15.61,73.72,110.610246790544,53.8324810851639,0.0577067211721499,143.486438367512,FALSE
152.82,-26.33,"040058","COORAN POST OFFICE","QLD",1892,1990,0.97,77,27.15,96.03,86.5344311432022,38.9947252436467,0.15384027791892,130.372943630977,FALSE
152.91,-26.42,"040059","COOROY COMPOSITE","QLD",1893,2012,0.97,110,16.58,116.4,108.881969693403,49.431993817234,0.081262804215364,129.077504014328,FALSE
151.83,-26.98,"040060","COOYAR POST OFFICE","QLD",1895,2015,0.88,436,124.53,106.48,55.8965157542611,19.2065971613127,0.092200020271421,12.9862871977953,FALSE
152.87,-26.81,"040062","CROHAMHURST","QLD",1892,2004,0.91,200,26.57,102.83,118.677268198283,52.3576368717646,0.137382408763877,97.0393231204167,FALSE
152.82,-27.2,"040063","DAYBORO POST OFFICE","QLD",1931,2012,0.96,68,23.85,78.72,89.7450382119351,37.9463544635491,0.239142492464672,70.1037536952783,FALSE
153.03,-26.65,"040065","DIDDILLIBAH","QLD",1914,1966,0.88,6,7.05,46.64,108.916735951613,42.4889803397171,0.124887122764197,120.829064084901,FALSE
152.83,-27.6,"040066","DINMORE POST OFFICE","QLD",1894,1979,0.83,76,39.22,71.38,80.0856469690042,29.5995569002297,0.0430833962087477,60.6042815053778,FALSE
151.19,-26.38,"040071","LANARK","QLD",1940,2016,0.93,365,186.84,71.61,56.1880620343582,14.9221439030392,0.240949266788305,28.2979870510274,TRUE
153.35,-27.97,"040074","ERNEST JUNCTION RAIL STN","QLD",1899,1961,0.9,22,7.54,56.7,119.114965625651,41.7877158551691,0.182069439239177,94.1010745019314,FALSE
152.42,-27.24,"040075","ESK POST OFFICE","QLD",1886,2016,0.98,119,63.45,128.38,67.5913776575766,24.5453388523306,0.0906458851687356,32.212048442079,FALSE
152.17,-27.15,"040076","ESK DALE WEST","QLD",1933,1989,0.95,501,88.43,54.15,65.947754727893,25.4095085655628,-0.137516535843148,20.8532252048094,FALSE
152.95,-26.48,"040078","EUMUNDI - CRESCENT RD","QLD",1898,2016,0.91,93,11.05,108.29,115.923914449065,44.7977367219557,0.16808247023714,127.470769197189,FALSE
152.38,-27.58,"040079","FOREST HILL","QLD",1894,2016,0.97,112,74.98,119.31,62.1462880125713,21.4441616248289,0.0502732547016772,30.6078663831792,FALSE
153.02,-28.26,"040080","GLEN CAIRN","QLD",1923,2004,0.81,200,47.08,66.42,71.0778000057709,28.7217388224326,0.207950478390989,56.6891098096757,FALSE
152.34,-27.54,"040082","UNIVERSITY OF QUEENSLAND GATTON","QLD",1897,2016,0.99,89,77.12,118.8,62.3769861866079,19.4780472698389,0.18515082698734,24.7141972183851,FALSE
152.28,-27.54,"040083","GATTON ALLAN STREET","QLD",1894,2016,0.98,114,82.76,120.54,63.0659398020333,21.058547091823,0.130546426920452,20.5038561203588,FALSE
151.82,-26.67,"040086","GOODGER STORE","QLD",1923,2005,0.93,473,125.28,77.19,62.9349999828561,18.962009886838,-0.0181165488766465,32.0586721289457,FALSE
152.05,-26.95,"040087","GOOGA GOOGA CRK FOREST","QLD",1927,1987,0.97,435,104.14,59.17,62.7256914074608,23.8688926581952,0.0988986050097191,31.5430996639009,FALSE
152.79,-26.06,"040089","GOOMBOORIAN","QLD",1913,2016,0.98,94,32.2,101.92,82.5173888709699,33.7681519677558,0.288484764721177,131.638073413934,FALSE
152.07,-26.18,"040090","GOOMERI POST OFFICE","QLD",1912,2011,0.94,258,99.05,94,58.66231764253,19.0837313170088,0.0878472210690878,59.5715728006186,FALSE
152.47,-27.66,"040091","GRANDCHESTER SYMES ST","QLD",1894,2014,0.91,95,71.16,110.11,68.4305703068738,25.9326234264209,0.222204164884716,31.39011953342,FALSE
152.64,-26.18,"040093","GYMPIE","QLD",1870,2016,0.89,65,42.23,130.83,75.8379816734678,29.3286228851291,0.173981707792445,116.513924459399,FALSE
152.67,-27.81,"040094","HARRISVILLE MARY STREET","QLD",1896,2016,0.99,58,66.72,119.79,63.6214829566787,18.7995510152976,0.158129291702148,34.3962932306186,FALSE
152.47,-27.57,"040095","HATTONVALE OSHEA RD","QLD",1908,2014,0.89,118,66.39,95.23,63.9980470020503,21.1385775154582,0.0471302639005869,37.1547449644046,FALSE
152.12,-27.55,"040096","HELIDON POST OFFICE","QLD",1870,2016,0.85,155,98.25,124.95,64.3237530477743,23.0322687354466,0.0622595681852297,15.5756693339795,FALSE
153.01,-28.22,"040097","CHRISTMAS CREEK","QLD",1912,1993,0.91,110,46.95,74.62,65.4093222809361,21.0521669114333,0.200050578051487,55.7706053419433,FALSE
152.68,-26.46,"040099","IMBIL POST OFFICE","QLD",1916,2016,0.97,96,38.04,97.97,78.9608210315063,32.2000614022312,0.265972511791038,110.330967790452,FALSE
152.66,-26.46,"040100","IMBIL FORESTRY","QLD",1917,2011,0.93,127,40.02,88.35,69.3520948890205,29.1174889358695,0.309386690744881,109.08821468698,FALSE
152.76,-27.61,"040101","IPSWICH","QLD",1870,1994,0.88,40,45.22,110,68.7096854915178,22.8268779597312,0.152498195452837,54.6821384285247,FALSE
152.46,-26.66,"040102","JIMNA COMPOSITE","QLD",1927,2008,0.98,513,62.99,80.36,64.056911380951,25.6260097323806,0.303289045169466,79.29851385004,FALSE
152.62,-27.95,"040104","ENGLESBERG VILLAGE","QLD",1887,2016,0.96,101,77.58,124.8,67.6265718721117,21.1481928818239,0.0929961142556198,25.7885822598495,FALSE
152.68,-26.39,"040105","KANDANGA POST OFFICE","QLD",1917,2012,0.94,81,39.34,90.24,78.6586627713126,32.7961991304555,0.244693238837002,116.003025457305,FALSE
152.73,-26.6,"040106","KENILWORTH TOWNSHIP","QLD",1903,2016,0.99,107,35.43,112.86,88.2152381460676,37.5876171464976,0.150026189318155,102.262399763167,FALSE
153.04,-28.05,"040107","BRUFF HILL","QLD",1917,1998,0.98,31,39.27,80.36,70.7064499931272,26.8424761503082,0.198452198234792,62.6011964657625,FALSE
152.75,-27.55,"040108","KHOLO","QLD",1940,2005,0.91,30,41.49,60.06,71.0437179620033,26.6762071493645,0.0881069651535468,58.3778611150672,FALSE
152.01,-26.52,"040109","KIA ORA SANDY RIDGES","QLD",1908,2010,0.89,340,104.77,91.67,58.6176844742018,17.7281295831417,-0.0436420338820823,53.4251346807258,FALSE
152.56,-26.94,"040110","KILCOY POST OFFICE","QLD",1890,2015,0.96,129,55.41,120.96,65.4014476109139,25.8084280269535,0.140112786499419,64.4381708753628,FALSE
152.24,-26.09,"040111","KILKIVAN POST OFFICE","QLD",1879,2016,0.93,159,80.46,128.34,66.6259519278282,23.6168679353002,0.174207607042902,76.6227176561834,FALSE
151.85,-26.55,"040112","KINGAROY PRINCE STREET","QLD",1905,2001,0.99,442,120.84,96.03,60.3792679281318,19.2816300953448,0.0403876238240986,37.4909009790277,FALSE
151.66,-26.69,"040113","KUMBIA POST OFFICE","QLD",1916,2016,0.93,542,141.34,93.93,57.9687133168864,18.7545617118565,0.0887772241035961,16.4652825959692,FALSE
152.39,-27.63,"040114","LAIDLEY POST OFFICE","QLD",1889,1995,0.98,34,76.4,104.86,59.6550607360711,20.261710249146,0.0944657458964651,31.666191740548,FALSE
152.75,-27.49,"040115","LAKE MANCHESTER","QLD",1917,2015,0.97,43,37.73,96.03,66.6016001083188,24.3213131570827,0.206103603681473,60.4036069862433,FALSE
152.96,-26.8,"040117","LANDSBOROUGH POST OFFICE","QLD",1892,2010,0.95,43,17.79,113.05,121.917257127762,51.2034005964444,-0.0109186064554692,104.503800804557,FALSE
152.68,-26.62,"040118","LITTLE YABBA SFR 274","QLD",1940,2016,0.91,122,40.88,70.07,82.3217709335626,37.6860304314914,0.204803811542296,97.1321550785136,FALSE
152.57,-27.46,"040120","LOWOOD DON ST","QLD",1887,2016,0.96,51,52.77,124.8,59.7282079825026,20.7300885613274,0.145839604891925,42.3191221640207,FALSE
152.85,-26.75,"040121","MALENY TAMARIND ST","QLD",1915,2016,0.95,425,27.87,96.9,123.844849317332,55.0990667430172,0.190956923572883,100.115017434607,FALSE
152.33,-26.43,"040122","GALLANGOWAN FORESTRY","QLD",1934,2008,0.94,449,73.07,70.5,58.2820882202537,22.633854924328,0.242428218918644,85.1548434741153,FALSE
152.87,-26.62,"040123","MAPLETON POST OFFICE","QLD",1903,2016,0.97,374,22.84,110.58,116.601535368385,54.0023469464503,0.15494516876272,111.215707838061,FALSE
152.61,-27.57,"040124","MARBURG - WARREGO HIGHWAY","QLD",1887,2003,0.92,90,54.16,107.64,64.2176082022385,22.6600054838585,0.0793680863236989,47.3897591730796,FALSE
153.08,-26.65,"040125","MAROOCHYDORE SWAN BOWLS CLUB","QLD",1929,1987,0.93,1,2.51,54.87,124.500291878007,44.8732800729531,-0.159371179227313,124.46755110463,FALSE
151.89,-26.17,"040130","SPRINGLEA","QLD",1938,2004,0.82,457,116.1,54.94,50.6384731869496,13.3655010635185,0.115083057577581,41.6066362596333,FALSE
152.4,-26.7,"040133","MONSILDALE","QLD",1913,1977,0.99,243,69.9,64.35,60.2419631459961,21.1223535457462,0.0478834568499937,72.1841828791034,FALSE
152.9,-26.7,"040134","MONTVILLE \CRAGLANDS\","QLD",1910,2016,0.98,400,21.06,104.86,129.05132582157,54.9688040153878,0.161756606980018,107.487788299592,FALSE
152.55,-28.03,"040135","MOOGERAH DAM","QLD",1917,2016,0.92,183,85.74,92,70.2104714363107,23.5038601013245,0.22699442000919,15.6104021403712,FALSE
152.96,-26.77,"040136","MOOLOOLAH POST OFFICE","QLD",1888,2001,0.65,50,18.62,74.1,124.620449521779,47.8656792666807,0.170060604572861,106.671348223934,FALSE
152.29,-26.9,"040137","MOORE POST OFFICE","QLD",1912,1986,0.97,166,82.21,72.75,66.4789627607231,24.052057389934,0.188341470732716,47.8598677736555,FALSE
151.51,-26.51,"040138","MOUNEFONTEIN","QLD",1907,2016,0.66,418,154.53,72.6,58.4660494828144,19.5699500380514,0.1131409443138,3.65247035780765,FALSE
152.61,-28.07,"040139","MT ALFORD","QLD",1911,2016,0.71,143,80.98,75.26,71.4560539654315,24.6484400769331,0.184544422070085,20.6385299049513,FALSE
152.58,-27.15,"040140","MT BRISBANE","QLD",1890,2016,0.85,100,48.01,107.95,65.7775093796431,23.0325090955794,0.128399907012627,50.9547566159762,FALSE
153.2,-27.62,"040141","MOUNT COTTON WEST","QLD",1915,2016,0.98,148,12.64,99.96,103.859093423364,42.3211733088307,0.103886293860856,90.6680173364637,FALSE
152.8,-27.54,"040142","MT CROSBY","QLD",1894,2011,0.85,20,36.98,100.3,76.2222366223842,28.0310526672494,0.140047938775896,62.7989271369991,FALSE
153.08,-27.54,"040143","MOUNT GRAVATT","QLD",1904,1953,0.97,48,19.06,48.5,86.1353696586936,29.5973217970456,0.136851138911903,84.4732639869298,FALSE
152.78,-27.06,"040145","MT MEE","QLD",1909,2016,0.91,465,32.18,98.28,102.937375269595,42.642997126071,0.190575770660515,73.0719949613256,FALSE
152.28,-26.22,"040146","SHAMROCK MINE","QLD",1926,2009,0.76,518,77.98,63.84,70.1619837258481,27.4253566435471,0.129493887627494,80.5289931385365,FALSE
152.79,-27.4,"040147","MT NEBO POST OFFICE","QLD",1947,2015,0.94,449,30.03,64.86,99.6133118303332,47.0365462702169,0.156490842478,63.5127188885501,FALSE
152.17,-26.6,"040148","MT STANLEY FORESTRY","QLD",1895,1977,0.58,234,89.67,48.14,59.316636116035,24.2006258389731,-0.0221914844047924,60.8182352870434,FALSE
153.09,-27.91,"040150","MUNDOOLIN","QLD",1881,1997,0.94,61,31.11,109.98,77.7455714546918,26.7057465222043,0.300863168312756,70.3040350694995,FALSE
151.94,-26.24,"040152","MURGON POST OFFICE","QLD",1909,2014,0.96,314,111.95,101.76,58.4432842885179,18.0779332880909,0.116753414275376,46.5719010986222,FALSE
152.07,-27.47,"040153","MURPHYS CREEK POST OFFICE","QLD",1895,1985,0.91,228,101.21,82.81,61.9891358728264,18.0774727447314,0.103220757980708,5.66306219749537,FALSE
152.5,-27.2,"040154","FAIRVIEW","QLD",1926,1974,0.99,50,55.53,48.51,65.5349485744526,22.9820357565773,0.123395856600522,41.2809544935465,FALSE
152.96,-28.17,"040156","TOOLAMBA","QLD",1913,2011,0.78,163,51.08,77.22,68.3145407444403,22.7464007330691,0.155749560979851,51.5001920211935,FALSE
152.97,-26.62,"040157","NAMBOUR BOWLING CLUB","QLD",1893,2015,0.95,19,12.93,116.85,115.653145194735,47.992985099689,0.128087273365384,118.557126002488,FALSE
151.99,-26.68,"040158","NANANGO WILLS ST","QLD",1882,2016,0.98,375,108.84,132.3,57.0851675224819,18.0143977595273,0.134533748419932,41.3677901473104,FALSE
152.97,-27.2,"040159","NARANGBA RAILWAY STN","QLD",1920,1987,0.96,45,9.01,65.28,93.2596832319499,39.8585434630687,0.132828021458665,84.3165522302824,FALSE
153.32,-28.01,"040160","NERANG GILSTON RD","QLD",1887,2016,0.95,25,12.26,123.5,113.126645172057,48.4554830449919,0.143131879190435,90.0922053471042,FALSE
152.65,-26.1,"040161","GYMPIE","QLD",1924,1978,0.98,60,43.06,53.9,87.3249554032163,37.6168855431237,0.135417453631632,117.592488716966,FALSE
153.21,-28.16,"040162","NUMINBAH STATE FARM","QLD",1941,2016,0.96,162,26.54,72.96,109.523791468715,53.076806043941,0.228597012912528,75.9356496650468,FALSE
152.93,-28.2,"040163","INNIS PLAIN","QLD",1925,1972,1,130,54.34,48,67.5990113222531,25.0838296475829,-0.040554587177947,48.1256198911646,FALSE
152.33,-26.12,"040164","KILKIVAN STATE FOREST 220","QLD",1921,1976,0.95,100,73.81,53.2,78.2692700956083,27.4366700507211,0.152046854738229,85.5915871762469,FALSE
153.31,-27.9,"040166","OXENFORD (OBERON WAY)","QLD",1894,2015,0.9,6,9.72,109.8,100.520114373376,42.4524993802704,0.186452815032353,91.5797220371807,FALSE
152.77,-28.33,"040167","PALEN CREEK CORRECTIONAL","QLD",1936,2016,0.88,250,72.79,71.28,77.61081220027,24.8083967236428,0.102789285566543,31.3863871889166,FALSE
152.95,-26.7,"040168","PALMWOODS POST OFFICE","QLD",1892,1980,0.95,42,16.48,84.55,118.384322989411,52.7185112485007,0.00218596315221679,111.24204601222,FALSE
152.88,-26.84,"040169","PEACHESTER","QLD",1915,2016,0.96,175,25.25,97.92,110.636722631017,46.2547333695396,0.153240238451004,95.5607670475325,FALSE
152.05,-27.3,"040170","PECHEY FORESTRY","QLD",1927,2016,0.95,667,100.38,85.5,63.8608950518797,23.3715683086686,-0.0260807084106007,1.47647289205621,FALSE
152.98,-27.27,"040171","AMCOR - PETRIE MILL","QLD",1886,2013,0.97,15,9.48,124.16,89.2484012520242,38.0494383375588,0.101295794887122,83.5683294835937,FALSE
152.58,-26.87,"040174","PLAIN VIEW","QLD",1924,1971,0.98,128,53.69,47.04,79.754610701049,38.4127026970256,0.0941251148912503,71.1457210140035,FALSE
152.85,-26.37,"040176","POMONA POST OFFICE","QLD",1919,2003,0.98,73,24.49,83.3,96.4297540596352,44.369408617808,0.172999556962539,128.959399731711,FALSE
151.6,-26.16,"040177","PROSTON POST OFFICE","QLD",1937,2016,0.93,368,142.14,74.4,53.9391795106187,17.6058448094413,0.0305344699205002,12.6369682709607,FALSE
152.87,-28.21,"040178","RATHDOWNEY POST OFFICE","QLD",1912,2016,0.99,101,60.32,103.95,64.5911296437708,22.008100084179,0.220533511637943,42.156566683389,FALSE
152.87,-27.6,"040179","REDBANK POST OFFICE","QLD",1888,1978,0.9,20,36.25,81.9,75.4303399188854,28.5457977557784,-0.118489305635463,63.677252615132,FALSE
152.68,-27.92,"040181","ROADVALE POST OFFICE","QLD",1907,1983,0.93,134,70.81,71.61,70.2967941300077,19.417172743298,0.157743832451348,31.8444763427029,FALSE
153.14,-28.23,"040182","GREEN MOUNTAINS","QLD",1916,2016,0.85,916,34.85,85.85,101.883731161385,47.6498440359727,0.257855037248914,68.4659431628037,FALSE
152.48,-27.85,"040183","ROSEVALE","QLD",1909,2016,0.93,101,83.53,100.44,69.8521579863284,23.3571213530439,0.0324709560600295,16.3136824740432,FALSE
152.59,-27.63,"040184","ROSEWOOD WALLOON RD","QLD",1894,2016,0.98,63,59.47,120.54,65.3829342280062,22.790906346718,0.15783885454216,40.9735883480915,FALSE
152.82,-27.29,"040186","SAMSONVALE","QLD",1919,2016,0.97,98,24.93,95.06,87.6419117526515,38.53373710841,0.134814597728982,67.5943310901627,FALSE
152.62,-26.88,"040187","FREEWOOD","QLD",1928,1986,0.87,125,49.63,51.33,80.3713427487393,35.2032439888818,0.284068841528315,73.3114466808524,FALSE
152.63,-27.27,"040188","SIM JUE CREEK","QLD",1937,2015,0.98,155,42.94,77.42,79.4745074262759,36.6242084656973,0.0553495729353211,49.818692630594,FALSE
152.56,-27.11,"040189","SOMERSET DAM","QLD",1936,2016,0.98,113,50.73,79.38,72.5847715636203,26.7851071033232,0.297782298206857,51.9372170591702,FALSE
153.41,-27.98,"040190","SOUTHPORT RIDGEWAY AVE","QLD",1881,2016,0.95,17,3.88,129.2,110.21750044676,47.6650018273853,0.0676480915675767,99.5318953203071,FALSE
153.28,-28.23,"040192","SPRINGBROOK FORESTRY","QLD",1914,2004,0.95,806,22.11,86.45,195.015578393001,90.043116698268,0.105394873239001,81.9807050250162,FALSE
152.63,-26.48,"040193","STERLING CROSSING FOREST","QLD",1923,1976,0.98,91,42.93,52.92,80.2785969618553,35.2241884524113,0.137124104047374,105.494772869049,FALSE
153.43,-28.14,"040196","TALLEBUDGERA GUINEAS CREEK ROAD","QLD",1899,2016,0.97,13,4.83,114.46,118.542707291326,50.6909707921675,0.126701788977499,97.6372536189368,FALSE
153.2,-27.97,"040197","MT TAMBORINE FERN ST","QLD",1888,2016,0.88,515,21.99,113.52,117.198619805361,53.8742674914023,0.192290806748,79.4994935480581,FALSE
152.5,-27.98,"040198","TAROME","QLD",1911,2016,0.97,137,89.67,102.82,73.7676177730942,26.4049406610312,0.203330874159449,14.0280625435818,FALSE
151.84,-26.74,"040199","TARONG","QLD",1920,2016,0.98,401,124.83,95.06,61.3514707604082,19.7094482012842,0.065943335211912,26.4055414649139,FALSE
152.38,-27.82,"040202","THORNTON BVRT","QLD",1915,1983,0.85,188,88.74,58.65,73.311819009712,25.8796450808594,0.239358624874926,11.5435224145635,FALSE
152.38,-27.09,"040205","TOOGOOLAWAH POST OFFICE","QLD",1909,2016,0.98,116,68.65,105.84,63.5087226951303,22.4634723628226,0.101128292093644,40.0425074880142,FALSE
152.79,-26.33,"040206","TRAVESTON","QLD",1932,2016,0.93,81,29.83,79.05,91.1674567208177,43.3397559176451,0.118138390907999,128.481977326561,FALSE
152.73,-27.55,"040208","VIEWMOUNT","QLD",1925,2003,0.88,80,43.06,69.52,72.1058660803025,27.9363475441435,0.040941397142865,56.9493110166508,FALSE
153.01,-27.57,"040211","ARCHERFIELD AIRPORT","QLD",1929,2016,0.94,13,24.93,82.72,87.1485416861964,32.0442339081971,0.0912867402808968,76.862489587949,FALSE
153.07,-27.43,"040212","EAGLE FARM RACECOURSE","QLD",1920,2013,0.99,9,8.9,93.06,86.5685964292139,34.2649677839161,0.180049735550261,90.9222834831779,FALSE
153.01,-27.32,"040213","BALD HILLS POST OFFICE","QLD",1895,1993,0.98,15,6.91,97.02,89.2569720424781,38.8779664767254,0.0242090385831756,85.7304861011521,FALSE
153.03,-27.48,"040214","BRISBANE REGIONAL OFFICE","QLD",1840,1994,0.86,38,15.64,133.3,88.9415003404497,33.4131063193853,0.0924585988528793,84.347747831587,FALSE
153.03,-27.48,"040215","BRISBANE BOTANICAL GARDENS","QLD",1890,1984,0.84,15,15.64,79.8,83.6196572278598,29.3975527946662,0.244934930798138,84.347747831587,FALSE
153.03,-27.45,"040216","BRISBANE SHOW GROUNDS","QLD",1889,2008,0.68,16,13.37,81.6,83.9283768988938,35.7345872710878,0.166168594846549,86.462252612506,FALSE
153.08,-27.5,"040218","CARINA HILL CRESCENT","QLD",1921,1975,1,12,14.86,55,89.377871074704,31.6975863583231,0.0828659201158509,86.9656720374203,FALSE
153.06,-27.49,"040220","COORPAROO BOWLS CLUB","QLD",1898,2003,0.88,6,14.75,93.28,82.9816326465459,29.0140138010414,0.126185988772797,86.020025813893,FALSE
153.02,-27.5,"040221","DUTTON PARK","QLD",1890,1956,0.84,6,17.96,56.28,77.9501031038305,24.7910980940228,-0.0389241732282112,82.1985301926744,FALSE
153.05,-27.41,"040222","KALINGA BOWLS CLUB","QLD",1956,2009,0.93,18,9.37,50.22,86.8931816306473,35.8817329284398,-0.069131681335589,89.2140750418412,FALSE
153.11,-27.42,"040223","BRISBANE AERO","QLD",1929,2000,0.99,4,5.53,71.28,91.7175424510477,36.2798939131119,0.172436036986965,94.6906694345988,FALSE
153,-27.42,"040224","ALDERLEY","QLD",1899,2016,0.92,39,13.7,108.56,85.7800203506877,33.3376760643983,0.139937705968841,84.2940244299965,FALSE
152.93,-27.44,"040225","ENOGGERA RESERVOIR","QLD",1870,1996,0.88,79,19.99,111.76,90.0397411815688,31.6096115701326,0.244979829859523,77.4740064361526,FALSE
152.9,-27.61,"040226","GOODNA AMPOL","QLD",1870,1998,0.84,20,34.97,108.36,74.2400197732292,26.8053473997804,0.139630372125431,65.3914638585478,FALSE
152.92,-27.6,"040227","WOLSTON PARK HOSPITAL","QLD",1893,1973,0.97,37,32.83,78.57,80.3811146335887,25.6776743126009,-0.0219617090388063,67.6449462005938,FALSE
152.98,-27.5,"040229","INDOOROOPILLY BOWLS CLUB","QLD",1887,2004,0.91,17,20.72,107.38,87.0790120900239,30.5981250573822,0.097034448869388,79.1063690328918,FALSE
152.88,-27.46,"040230","GOLD CREEK RESERVOIR","QLD",1887,1994,0.96,99,25.2,103.68,89.0088210167832,34.5506274744035,0.227021669786121,72.7126763278761,FALSE
153.18,-27.46,"040231","MANLY RAILWAY STATION","QLD",1898,2015,0.96,25,10.23,113.28,90.8089469449971,37.5042042157806,0.0686348303368426,97.6213584318951,FALSE
153.03,-27.45,"040232","MAYNE JUNCTION","QLD",1898,1964,0.97,5,13.37,64.99,86.9478163256139,31.1214884286659,0.0759651672791428,86.462252612506,FALSE
153,-27.47,"040233","MILTON","QLD",1898,1952,0.84,24,17.07,46.2,81.3101511845586,30.6228472940107,0.0135478047677018,82.7618747004748,FALSE
153.1,-27.5,"040234","MORNINGSIDE","QLD",1898,1954,0.91,18,14.23,51.87,85.544166313345,25.2365303963793,0.14468966402506,88.5854030600429,FALSE
153.1,-27.47,"040235","MURARRIE ROAD CSIRO","QLD",1898,1997,0.96,50,11.04,96,84.7976223819686,31.2223653139785,0.0780921548766975,90.5204149776007,FALSE
153.06,-27.39,"040237","TOOMBUL BOWLS CLUB","QLD",1895,2015,0.98,22,7.75,118.58,89.8510431357819,34.0041699320909,0.140490347149736,90.2057413454278,FALSE
